男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402334,39.972588
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402345,39.972587
北京安贞医院急诊中心(西门),通行设施;建筑物门;建筑物正门,116.402317,39.972492
北京安贞里公寓(安贞医院店),住宿服务;住宿服务相关;住宿服务相关,116.404913,39.971599
北京大学第一医院男科中心(西门),通行设施;临街院门;临街院正门,116.389806,39.933733
北京安贞医院心脏外科大楼(西门),通行设施;建筑物门;建筑物正门,116.404333,39.973811
7天优品酒店(北京安贞医院黄寺大街店),住宿服务;宾馆酒店;经济型连锁酒店,116.388994,39.962864
首都医科大学附属北京妇产医院(东门),通行设施;临街院门;临街院门,116.404886,39.920851
北京安贞医院(西4门),通行设施;临街院门;临街院正门,116.402261,39.972965
北大医院男科中心美国UCSF泌尿外科合作实验室,科教文化服务;科研机构;科研机构,116.389922,39.933819
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402331,39.972240
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402324,39.972243
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402331,39.972243
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402329,39.972244
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402331,39.972246
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402332,39.972203
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402328,39.972247
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402333,39.972204
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402328,39.972208
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402323,39.972215
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402328,39.972218
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402331,39.972218
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402316,39.972237
北京大学第一医院男科中心停车场,交通设施服务;停车场;停车场相关,116.390013,39.933729
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402347,39.972586
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402334,39.972588
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402345,39.972587
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402346,39.972588
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402347,39.972592
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402353,39.972591
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402335,39.972549
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402347,39.972549
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402350,39.972593
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402360,39.972590
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402346,39.972593
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402349,39.972551
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402382,39.972590
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402349,39.972551
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402348,39.972551
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402350,39.972552
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402349,39.972554
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402349,39.972555
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402348,39.972555
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402384,39.972553
停车场(北京广济中医医院东南),交通设施服务;停车场;路边停车场,116.401501,39.966905
北京前海股骨头医院-康聆声听力地安门店,医疗保健服务;医疗保健服务场所;医疗保健服务场所,116.385204,39.933031
北京安贞医院(西门),通行设施;临街院门;临街院门,116.402205,39.972005
首都医科大学附属北京安贞医院停车场,交通设施服务;停车场;公共停车场,116.403294,39.974214
首都医科大学附属北京安贞医院停车场,交通设施服务;停车场;公共停车场,116.403231,39.972216
温馨家旅(安贞医院店),住宿服务;旅馆招待所;旅馆招待所,116.401488,39.973399
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402401,39.972556
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402402,39.972557
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402346,39.972588
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402347,39.972592
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402353,39.972591
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402335,39.972549
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402347,39.972549
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402350,39.972593
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402360,39.972590
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402346,39.972593
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402349,39.972551
男洗手间(安贞医院门诊部),公共设施;公共厕所;男洗手间,116.402382,39.972590
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402349,39.972551
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402348,39.972551
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402350,39.972552
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402349,39.972554
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402349,39.972555
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402348,39.972555
女洗手间(安贞医院门诊部),公共设施;公共厕所;女洗手间,116.402384,39.972553
停车场(北京广济中医医院东南),交通设施服务;停车场;路边停车场,116.401501,39.966905
北京前海股骨头医院-康聆声听力地安门店,医疗保健服务;医疗保健服务场所;医疗保健服务场所,116.385204,39.933031
北京安贞医院(西门),通行设施;临街院门;临街院门,116.402205,39.972005
首都医科大学附属北京安贞医院停车场,交通设施服务;停车场;公共停车场,116.403294,39.974214
首都医科大学附属北京安贞医院停车场,交通设施服务;停车场;公共停车场,116.403231,39.972216
温馨家旅(安贞医院店),住宿服务;旅馆招待所;旅馆招待所,116.401488,39.973399
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402401,39.972556
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402402,39.972557
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402402,39.972557
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402401,39.972557
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402402,39.972557
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402402,39.972560
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402403,39.972561
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402402,39.972563
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402401,39.972563
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402430,39.972573
7天优品·北京安贞医院黄寺大街店,购物服务;便民商店/便利店;便民商店/便利店,116.389237,39.962871
青少年体育俱乐部(北京国奥心理医院北),体育休闲服务;运动场馆;运动场所,116.398125,39.985985
停车场(北京安贞医院住院部北),交通设施服务;停车场;路边停车场,116.403395,39.975229
天意家庭式旅馆(北京安贞医院店),住宿服务;旅馆招待所;旅馆招待所,116.401384,39.971560
首都医科大学附属北京安贞医院停车场,交通设施服务;停车场;公共停车场,116.404319,39.972735
紧急避难场所(安贞医院维修组东北),公共设施;紧急避难场所;紧急避难场所,116.404298,39.972081
初见初心民宿(北京安贞医院店),住宿服务;住宿服务相关;住宿服务相关,116.395118,39.970110
北大医院男科中心美国UCSF泌尿外科合作实验室(旁门),通行设施;临街院门;临街院门,116.389836,39.933725
北京前海股骨头医院-颈腰椎病诊疗中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,116.385147,39.932934
北京前海股骨头医院腰间盘突出诊疗中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,116.385147,39.932937
北京英智康复医院安贞西里工作站,医疗保健服务;医疗保健服务场所;医疗保健服务场所,116.399278,39.973789
北京前海股骨头医院-腰椎骨质增生科,医疗保健服务;医疗保健服务场所;医疗保健服务场所,116.385151,39.932893
停车场(北亚医院南),交通设施服务;停车场;公共停车场,116.404243,39.985470
北京前海股骨头医院颈椎增生诊疗中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,116.385131,39.932872
北京银行ATM(安贞医院门诊部),金融保险服务;自动提款机;北京银行ATM,116.402565,39.972206
交通银行ATM(安贞医院门诊部),金融保险服务;自动提款机;交通银行ATM,116.402600,39.972206
北京卫生职业学院第二院区妇产医院分校,科教文化服务;学校;高等院校,116.404849,39.920161
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402402,39.972557
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402401,39.972557
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402402,39.972557
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402402,39.972560
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402403,39.972561
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402402,39.972563
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402401,39.972563
残疾人洗手间(安贞医院门诊部),公共设施;公共厕所;残障洗手间/无障碍洗手间,116.402430,39.972573
7天优品·北京安贞医院黄寺大街店,购物服务;便民商店/便利店;便民商店/便利店,116.389237,39.962871
青少年体育俱乐部(北京国奥心理医院北),体育休闲服务;运动场馆;运动场所,116.398125,39.985985
停车场(北京安贞医院住院部北),交通设施服务;停车场;路边停车场,116.403395,39.975229
天意家庭式旅馆(北京安贞医院店),住宿服务;旅馆招待所;旅馆招待所,116.401384,39.971560
首都医科大学附属北京安贞医院停车场,交通设施服务;停车场;公共停车场,116.404319,39.972735
紧急避难场所(安贞医院维修组东北),公共设施;紧急避难场所;紧急避难场所,116.404298,39.972081
初见初心民宿(北京安贞医院店),住宿服务;住宿服务相关;住宿服务相关,116.395118,39.970110
北大医院男科中心美国UCSF泌尿外科合作实验室(旁门),通行设施;临街院门;临街院门,116.389836,39.933725
北京前海股骨头医院-颈腰椎病诊疗中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,116.385147,39.932934
北京前海股骨头医院腰间盘突出诊疗中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,116.385147,39.932937
北京英智康复医院安贞西里工作站,医疗保健服务;医疗保健服务场所;医疗保健服务场所,116.399278,39.973789
北京前海股骨头医院-腰椎骨质增生科,医疗保健服务;医疗保健服务场所;医疗保健服务场所,116.385151,39.932893
停车场(北亚医院南),交通设施服务;停车场;公共停车场,116.404243,39.985470
北京前海股骨头医院颈椎增生诊疗中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,116.385131,39.932872
北京银行ATM(安贞医院门诊部),金融保险服务;自动提款机;北京银行ATM,116.402565,39.972206
交通银行ATM(安贞医院门诊部),金融保险服务;自动提款机;交通银行ATM,116.402600,39.972206
北京卫生职业学院第二院区妇产医院分校,科教文化服务;学校;高等院校,116.404849,39.920161
停车场(北京国奥心理医院东南),交通设施服务;停车场;公共停车场,116.398915,39.984777
停车场(北京国奥心理医院西南),交通设施服务;停车场;公共停车场,116.397910,39.985131
华园便利店(安贞医院东门店),购物服务;便民商店/便利店;便民商店/便利店,116.404995,39.973307
安华里社区广济中医医院一刻钟便民医疗健康诊室,医疗保健服务;诊所;诊所,116.404654,39.967240
停车场(北京国奥心理医院西北),交通设施服务;停车场;公共停车场,116.397872,39.986053
停车场(北京国奥心理医院东北),交通设施服务;停车场;公共停车场,116.399613,39.986852
泰安家旅(北京安贞医院店),住宿服务;住宿服务相关;住宿服务相关,116.400597,39.974239
福瑞鲜(安贞医院店),购物服务;综合市场;农副产品市场,116.400769,39.971880
首都医科大学附属北京安贞医院抢救中心,医疗保健服务;急救中心;急救中心,116.402395,39.973846
佳康时代医疗器械(安贞医院店),医疗保健服务;医药保健销售店;医疗保健用品,116.402373,39.970558
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402682,39.972463
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402680,39.972473
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402681,39.972462
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402686,39.972464
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402687,39.972464
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402686,39.972465
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402685,39.972469
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402400,39.972575
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402401,39.972578
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402401,39.972580
北海公园食品工艺品(南方医科大学教学医院东),购物服务;便民商店/便利店;便民商店/便利店,116.387803,39.925936
首都医科大学附属北京安贞医院停车场(入口),交通设施服务;停车场;停车场入口,116.402806,39.972892
首都医科大学附属北京安贞医院停车场(出入口),交通设施服务;停车场;停车场出入口,116.402253,39.972789
首都医科大学附属北京安贞医院核医学停车场(出口),交通设施服务;停车场;停车场出口,116.403238,39.972161
中廉清风书画艺术委员会(北京广济中医医院北),政府机构及社会团体;社会团体;社会团体相关,116.401079,39.967531
停车场(北京国奥心理医院东南),交通设施服务;停车场;公共停车场,116.398915,39.984777
停车场(北京国奥心理医院西南),交通设施服务;停车场;公共停车场,116.397910,39.985131
华园便利店(安贞医院东门店),购物服务;便民商店/便利店;便民商店/便利店,116.404995,39.973307
安华里社区广济中医医院一刻钟便民医疗健康诊室,医疗保健服务;诊所;诊所,116.404654,39.967240
停车场(北京国奥心理医院西北),交通设施服务;停车场;公共停车场,116.397872,39.986053
停车场(北京国奥心理医院东北),交通设施服务;停车场;公共停车场,116.399613,39.986852
泰安家旅(北京安贞医院店),住宿服务;住宿服务相关;住宿服务相关,116.400597,39.974239
福瑞鲜(安贞医院店),购物服务;综合市场;农副产品市场,116.400769,39.971880
首都医科大学附属北京安贞医院抢救中心,医疗保健服务;急救中心;急救中心,116.402395,39.973846
佳康时代医疗器械(安贞医院店),医疗保健服务;医药保健销售店;医疗保健用品,116.402373,39.970558
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402682,39.972463
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402680,39.972473
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402681,39.972462
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402686,39.972464
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402687,39.972464
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402686,39.972465
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402685,39.972469
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402400,39.972575
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402401,39.972578
开水间(安贞医院门诊部),生活服务;生活服务场所;生活服务场所,116.402401,39.972580
北海公园食品工艺品(南方医科大学教学医院东),购物服务;便民商店/便利店;便民商店/便利店,116.387803,39.925936
首都医科大学附属北京安贞医院停车场(入口),交通设施服务;停车场;停车场入口,116.402806,39.972892
首都医科大学附属北京安贞医院停车场(出入口),交通设施服务;停车场;停车场出入口,116.402253,39.972789
首都医科大学附属北京安贞医院核医学停车场(出口),交通设施服务;停车场;停车场出口,116.403238,39.972161
中廉清风书画艺术委员会(北京广济中医医院北),政府机构及社会团体;社会团体;社会团体相关,116.401079,39.967531
北京医科大学附属北京安贞医院外科实验室,科教文化服务;科研机构;科研机构,116.404270,39.974402
首都医科大学附属北京安贞医院房管科(东门),通行设施;建筑物门;建筑物正门,116.404011,39.971895
北京安贞医院综合病房楼B座(东门),通行设施;建筑物门;建筑物门,116.402519,39.973853
首都医科大学附属北京安贞医院实验动物中心,科教文化服务;科研机构;科研机构,116.404359,39.974426
首都医科大学附属北京妇产医院西院区停车场(入口),交通设施服务;停车场;停车场入口,116.404243,39.919857
首都医科大学附属北京安贞医院感染科(东门),通行设施;建筑物门;建筑物正门,116.402563,39.974227
首都医科大学附属北京安贞医院肠道门诊(西门),通行设施;建筑物门;建筑物正门,116.402167,39.974183
首都医科大学附属北京安贞医院核医学PET中心(东门),通行设施;建筑物门;建筑物正门,116.402514,39.973770
首都医科大学附属北京安贞医院心脏外科中心(南门),通行设施;建筑物门;建筑物正门,116.404441,39.973302
首都医科大学附属北京安贞医院综合病房楼B座(西门),通行设施;建筑物门;建筑物正门,116.402242,39.973842
住院患者服务中心(安贞医院门诊部),生活服务;信息咨询中心;服务中心,116.402310,39.972447
医学影像科服务中心(安贞医院门诊部),生活服务;信息咨询中心;服务中心,116.402395,39.972321
中国健康教育协会(北京国奥心理医院南),政府机构及社会团体;社会团体;行业协会,116.398510,39.984451
北京市第一社会福利院老年病医院门诊部,医疗保健服务;诊所;诊所,116.385686,39.980968
北京安贞医院(东北门),通行设施;临街院门;临街院门,116.404656,39.974343
北京安贞医院(西2门),通行设施;建筑物门;建筑物正门,116.402284,39.972630
北京安贞医院(西3门),通行设施;临街院门;临街院门,116.402161,39.972582
锦江之星旅馆(北京安贞里店),住宿服务;宾馆酒店;经济型连锁酒店,116.402346,39.970901
停车场(张家口饭店西),交通设施服务;停车场;路边停车场,116.400199,39.951463
停车场(北京北海医院西南),交通设施服务;停车场;公共停车场,116.394938,39.933596
7天优品酒店(北京鼓楼后海店)-停车场,交通设施服务;停车场;停车场相关,116.400382,39.945476
华园旅馆(北京安贞医院心脏外科中心东南),住宿服务;旅馆招待所;旅馆招待所,116.404832,39.973084
公共厕所,公共设施;公共厕所;公共厕所,116.397828,39.933874
链家(青年湖一店),生活服务;中介机构;中介机构,116.400632,39.951689
顺康宾馆(健安东路),住宿服务;宾馆酒店;宾馆酒店,116.404329,39.974782
北京医科大学附属北京安贞医院外科实验室,科教文化服务;科研机构;科研机构,116.404270,39.974402
首都医科大学附属北京安贞医院房管科(东门),通行设施;建筑物门;建筑物正门,116.404011,39.971895
北京安贞医院综合病房楼B座(东门),通行设施;建筑物门;建筑物门,116.402519,39.973853
首都医科大学附属北京安贞医院实验动物中心,科教文化服务;科研机构;科研机构,116.404359,39.974426
首都医科大学附属北京妇产医院西院区停车场(入口),交通设施服务;停车场;停车场入口,116.404243,39.919857
首都医科大学附属北京安贞医院感染科(东门),通行设施;建筑物门;建筑物正门,116.402563,39.974227
首都医科大学附属北京安贞医院肠道门诊(西门),通行设施;建筑物门;建筑物正门,116.402167,39.974183
首都医科大学附属北京安贞医院核医学PET中心(东门),通行设施;建筑物门;建筑物正门,116.402514,39.973770
首都医科大学附属北京安贞医院心脏外科中心(南门),通行设施;建筑物门;建筑物正门,116.404441,39.973302
首都医科大学附属北京安贞医院综合病房楼B座(西门),通行设施;建筑物门;建筑物正门,116.402242,39.973842
住院患者服务中心(安贞医院门诊部),生活服务;信息咨询中心;服务中心,116.402310,39.972447
医学影像科服务中心(安贞医院门诊部),生活服务;信息咨询中心;服务中心,116.402395,39.972321
中国健康教育协会(北京国奥心理医院南),政府机构及社会团体;社会团体;行业协会,116.398510,39.984451
北京市第一社会福利院老年病医院门诊部,医疗保健服务;诊所;诊所,116.385686,39.980968
北京安贞医院(东北门),通行设施;临街院门;临街院门,116.404656,39.974343
北京安贞医院(西2门),通行设施;建筑物门;建筑物正门,116.402284,39.972630
北京安贞医院(西3门),通行设施;临街院门;临街院门,116.402161,39.972582
锦江之星旅馆(北京安贞里店),住宿服务;宾馆酒店;经济型连锁酒店,116.402346,39.970901
停车场(张家口饭店西),交通设施服务;停车场;路边停车场,116.400199,39.951463
停车场(北京北海医院西南),交通设施服务;停车场;公共停车场,116.394938,39.933596
7天优品酒店(北京鼓楼后海店)-停车场,交通设施服务;停车场;停车场相关,116.400382,39.945476
华园旅馆(北京安贞医院心脏外科中心东南),住宿服务;旅馆招待所;旅馆招待所,116.404832,39.973084
公共厕所,公共设施;公共厕所;公共厕所,116.397828,39.933874
链家(青年湖一店),生活服务;中介机构;中介机构,116.400632,39.951689
顺康宾馆(健安东路),住宿服务;宾馆酒店;宾馆酒店,116.404329,39.974782
恒基伟业医疗管理公司,公司企业;公司;公司,116.395958,39.952477
北京力致康大药房,医疗保健服务;医药保健销售店;药房,116.400205,39.945455
北京市朝阳区安华学校,科教文化服务;学校;学校,116.398195,39.964143
中山公园(东门),通行设施;临街院门;临街院门,116.396228,39.912724
平安德泰汽车服务中心(地安门店),汽车维修;汽车维修;汽车维修,116.386137,39.933010
安贞医院招待所,住宿服务;旅馆招待所;旅馆招待所,116.404107,39.971388
凝和庙,风景名胜;风景名胜;寺庙道观,116.403335,39.919346
北京如意家庭公寓,住宿服务;旅馆招待所;旅馆招待所,116.401421,39.971445
西华智德饭店,住宿服务;宾馆酒店;宾馆酒店,116.404647,39.918574
阳光丽景-北门占道停车场,交通设施服务;停车场;路边停车场,116.388373,39.969084
安华西里社区停车场,交通设施服务;停车场;公共停车场,116.400470,39.968331
温馨家庭旅馆,住宿服务;旅馆招待所;旅馆招待所,116.401472,39.971927
银闸小区停车场,交通设施服务;停车场;公共停车场,116.404038,39.922357
华联商厦安贞店停车场,交通设施服务;停车场;公共停车场,116.401691,39.970596
福禄久客栈,住宿服务;旅馆招待所;旅馆招待所,116.404705,39.918919
康聆声助听器(地安门店),医疗保健服务;医药保健销售店;医疗保健用品,116.385380,39.932908
北京安贞家庭公寓,住宿服务;住宿服务相关;住宿服务相关,116.399160,39.969278
首都医科大学公共卫生与家庭医学学院,科教文化服务;学校;高等院校,116.403347,39.971859
北京安贞医院家庭旅馆(深房大厦店),住宿服务;住宿服务相关;住宿服务相关,116.399156,39.969276
北京康泰家庭旅馆(安贞店),住宿服务;旅馆招待所;旅馆招待所,116.401178,39.971456
北京安贞西里王哥家庭旅馆,住宿服务;住宿服务相关;住宿服务相关,116.399132,39.969366
北京天天家庭旅馆,住宿服务;旅馆招待所;旅馆招待所,116.401461,39.973485
北京市心肺血管疾病研究所,科教文化服务;科研机构;科研机构,116.404518,39.973155
停车场(骑河楼街),交通设施服务;停车场;公共停车场,116.403701,39.920095
牛包铺,餐饮服务;餐饮相关场所;餐饮相关,116.402506,39.925573
恒基伟业医疗管理公司,公司企业;公司;公司,116.395958,39.952477
北京力致康大药房,医疗保健服务;医药保健销售店;药房,116.400205,39.945455
北京市朝阳区安华学校,科教文化服务;学校;学校,116.398195,39.964143
中山公园(东门),通行设施;临街院门;临街院门,116.396228,39.912724
平安德泰汽车服务中心(地安门店),汽车维修;汽车维修;汽车维修,116.386137,39.933010
安贞医院招待所,住宿服务;旅馆招待所;旅馆招待所,116.404107,39.971388
凝和庙,风景名胜;风景名胜;寺庙道观,116.403335,39.919346
北京如意家庭公寓,住宿服务;旅馆招待所;旅馆招待所,116.401421,39.971445
西华智德饭店,住宿服务;宾馆酒店;宾馆酒店,116.404647,39.918574
阳光丽景-北门占道停车场,交通设施服务;停车场;路边停车场,116.388373,39.969084
安华西里社区停车场,交通设施服务;停车场;公共停车场,116.400470,39.968331
温馨家庭旅馆,住宿服务;旅馆招待所;旅馆招待所,116.401472,39.971927
银闸小区停车场,交通设施服务;停车场;公共停车场,116.404038,39.922357
华联商厦安贞店停车场,交通设施服务;停车场;公共停车场,116.401691,39.970596
福禄久客栈,住宿服务;旅馆招待所;旅馆招待所,116.404705,39.918919
康聆声助听器(地安门店),医疗保健服务;医药保健销售店;医疗保健用品,116.385380,39.932908
北京安贞家庭公寓,住宿服务;住宿服务相关;住宿服务相关,116.399160,39.969278
首都医科大学公共卫生与家庭医学学院,科教文化服务;学校;高等院校,116.403347,39.971859
北京安贞医院家庭旅馆(深房大厦店),住宿服务;住宿服务相关;住宿服务相关,116.399156,39.969276
北京康泰家庭旅馆(安贞店),住宿服务;旅馆招待所;旅馆招待所,116.401178,39.971456
北京安贞西里王哥家庭旅馆,住宿服务;住宿服务相关;住宿服务相关,116.399132,39.969366
北京天天家庭旅馆,住宿服务;旅馆招待所;旅馆招待所,116.401461,39.973485
北京市心肺血管疾病研究所,科教文化服务;科研机构;科研机构,116.404518,39.973155
停车场(骑河楼街),交通设施服务;停车场;公共停车场,116.403701,39.920095
牛包铺,餐饮服务;餐饮相关场所;餐饮相关,116.402506,39.925573
北京青年旅行社(安贞店),生活服务;旅行社;旅行社,116.401622,39.971520
京八珍(黄寺店),餐饮服务;餐饮相关场所;餐饮相关,116.385033,39.967687
北京顺程家旅,住宿服务;住宿服务相关;住宿服务相关,116.399910,39.975051
长颈鹿休息片刻公寓(北京健安东路店),住宿服务;住宿服务相关;住宿服务相关,116.403671,39.971100
北京北京大象民宿(安华路北口分店),住宿服务;住宿服务相关;住宿服务相关,116.401517,39.971640
五指生足部保健(安贞桥店),生活服务;洗浴推拿场所;洗浴推拿场所,116.401526,39.972242
停车场(入口),交通设施服务;停车场;停车场入口,116.401821,39.971153
英东游泳馆停车场,交通设施服务;停车场;公共停车场,116.402326,39.986733
北京宅小妹之家公寓(安华路北口分店),住宿服务;住宿服务相关;住宿服务相关,116.401220,39.971405
安贞里3区(西1门),通行设施;临街院门;临街院门,116.402297,39.971091
北京市东郊殡仪馆服务站,生活服务;丧葬设施;殡仪馆,116.404628,39.974461
张姐烤肉拌饭(安贞华联店),餐饮服务;外国餐厅;外国餐厅,116.400703,39.972117
故宫文化产品专卖店(故宫急救站东),购物服务;购物相关场所;购物相关场所,116.396753,39.919095
北京广济,公司企业;公司;公司,116.400586,39.966976
天池健康中心·泊瑞汗蒸SPA足道(福建大厦店),生活服务;洗浴推拿场所;洗浴推拿场所,116.398392,39.969463
后局大院11号楼,地名地址信息;门牌信息;楼栋号,116.404814,39.931354
后局大院8号楼,地名地址信息;门牌信息;楼栋号,116.404750,39.931100
安贞里四区5号楼,地名地址信息;门牌信息;楼栋号,116.403296,39.971290
停车场(入口),交通设施服务;停车场;停车场入口,116.401676,39.972901
停车场(出口),交通设施服务;停车场;停车场出口,116.401502,39.972863
北京宠物出入境办理,生活服务;生活服务场所;生活服务场所,116.389909,39.968711
心肺血管病杂志编辑部,科教文化服务;传媒机构;杂志社,116.403434,39.974111
便利店(安贞医院门诊部),购物服务;便民商店/便利店;便民商店/便利店,116.402861,39.972360
中国邮政储蓄银行ATM(新华金融大厦西),金融保险服务;自动提款机;中国邮政储蓄银行ATM,116.402548,39.972206
中国康辉旅游集团有限公司北京安贞门市部,生活服务;生活服务场所;生活服务场所,116.401436,39.971674
北京青年旅行社(安贞店),生活服务;旅行社;旅行社,116.401622,39.971520
京八珍(黄寺店),餐饮服务;餐饮相关场所;餐饮相关,116.385033,39.967687
